id,created_at,full_text,score
16,2020-04-09 23:56:39+00:00,Editor's Choice: Three Deals Needed ahead of Holiday Weekend  @marcmakingsense $FXY $FXA $SPX $OIL $FXB $ACWI $FXE https://t.co/ozXzTbD8dM,0.0
17,2020-04-09 23:56:25+00:00,I can't stand this #Facebook commercial that keeps replaying on the @CNBC app. Such a phony company... $FB.,-0.5
18,2020-04-09 23:56:14+00:00,If they have ‘em you should too. Stocks to own. #warrenbuffet #billgates #kevinoleary #mrwonderful #stocks #stockmarket #investing https://t.co/vIEzRQPx5c,0.4000000059604645
19,2020-04-09 23:55:42+00:00,Treasury Secretary Mnuchin says US could be open for business in May from @CNBC $spx $ndx $biib $mrna $bntx $amzn $cost $wmt $gild https://t.co/eup9IRFyVZ,-0.20000000298023224
20,2020-04-09 23:55:40+00:00,Analysts Anticipate Progressive Corp $PGR to Announce $1.46 Earnings Per Share https://t.co/rOgsbz1Ra1 #stocks,0.10000000149011612
21,2020-04-09 23:55:39+00:00,$0.59 EPS Expected for NRG Energy Inc $NRG This Quarter https://t.co/IKsTtscLrU #stocks,0.0
22,2020-04-09 23:55:38+00:00,Brokerages Expect Drive Shack Inc $DS Will Announce Earnings of -$0.06 Per Share https://t.co/VPXpnacdqe #stocks,-0.10000000149011612
23,2020-04-09 23:55:35+00:00,Analysts Anticipate Boston Private Financial Hldg Inc $BPFH to Post $0.16 Earnings Per Share https://t.co/jMcGVT0Hfn #stocks,0.0
24,2020-04-09 23:55:34+00:00,Zacks: Brokerages Anticipate Fastenal $FAST Will Post Earnings of $0.34 Per Share https://t.co/mloI4GRLE7 #stocks,0.0
25,2020-04-09 23:55:33+00:00,Brokerages Expect Agilent Technologies Inc $A to Announce $0.60 Earnings Per Share https://t.co/pvqnqfKufn #stocks,0.0
26,2020-04-09 23:55:33+00:00,Centurylink Inc $CTL Expected to Announce Earnings of $0.36 Per Share https://t.co/Jpt9cKDxDY #stocks,0.0
27,2020-04-09 23:55:31+00:00,Zacks: Brokerages Anticipate CVB Financial Corp. $CVBF to Post $0.32 Earnings Per Share https://t.co/sVuLkKuUg6 #stocks,0.10000000149011612
28,2020-04-09 23:55:30+00:00,https://t.co/F3sTCv56Q2 Ltd $CYOU Expected to Announce Earnings of $0.71 Per Share https://t.co/B6ialx9ncm #stocks,0.0
29,2020-04-09 23:55:29+00:00,"Guess?, Inc. $GES Expected to Post Earnings of -$0.83 Per Share https://t.co/Vm3heWjwud #stocks",0.10000000149011612
30,2020-04-09 23:55:28+00:00,"-$0.06 EPS Expected for TETRA Technologies, Inc. $TTI This Quarter https://t.co/6M7JZ3e3CX #stocks",0.0
31,2020-04-09 23:55:25+00:00,"FSD Pharma begins Clinical Trials Phase 1 in Australia 

https://t.co/9NBZl4cjk3 

#Pharma #Biotech #Nyse #Nasdaq  $PFE $GILD $JNJ $RO",0.20000000298023224
32,2020-04-09 23:55:05+00:00,"$AAPL 4h/1h

Sometimes these wedges break higher, but rarely in a bear market (if we are in fact still in one). 

The last high today was divergent. https://t.co/WkYZiryzS9",0.10000000149011612
33,2020-04-09 23:54:47+00:00,"This week's Expired Signals are now published (*early*). 🧠
https://t.co/iPwC1npzlP

APR20 WK2 Stocks
$TGT
$DG
$MCD
$EMB
$CMCSA
$AMZN
$AAPL
$SPY

APR20 WK2 Forex
$EURAUD
$CHFJPY
$EURUSD
$EURGBP
$AUDJPY
$XAUUSD
$EURCHF",0.20000000298023224
34,2020-04-09 23:54:28+00:00,"$SPY $QQQ $VXX $AAPL $BA $MSFT

Guys, I figured it out. here is what's gonna happen to the market over the next couple of weeks! https://t.co/1s1KJI23Bm",0.20000000298023224
35,2020-04-09 23:54:26+00:00,"#tradeitforward MTI's Ask An Analyst with Chris Pulver, Gary Fichardt, Tyson Clayton - https://t.co/7SqFOkH15J

100% FREE and FUN - great content for traders.

#MTI #markettraders #stocks #forex #trading #tradingstrategy #WallStreet #CoronavirusOutbreak #SocialDistancing https://t.co/BA4HZIX0zP",0.30000001192092896
36,2020-04-09 23:54:12+00:00,"RT @exis10tial: China’s “second wave” of #COVID19 appears benign (to the extent the data can be validated)..

$SPX https://t.co/Htowen4cYj",0.0
37,2020-04-09 23:54:12+00:00,$SPX chart with notes https://t.co/Kq3uissfzq,0.0
38,2020-04-09 23:54:01+00:00,2020-04-08 Short sale volume (not short interest) for $ABT is 56%. https://t.co/lpCa2LbGwi $JNJ 48% $TMO 49% $MDT 43% $PFE 34%,0.0
39,2020-04-09 23:54:01+00:00,$AAPL $SPY retest highs before retesting lows. Low retest should briefly break then soar to new ATH as the dollar crumbles. The F-upped truth.,0.0
40,2020-04-09 23:53:39+00:00,"The virus' aftermath, an illusion of finality despite cyclicality of nearly all viruses, predicts a second, possibly more deadly outbreak in the fall.

Matrix Updated #Stocks #Bonds #Commodities #Bitcoin 
https://t.co/0LMEopLdbC https://t.co/Eohy7rFYrF",-0.10000000149011612
41,2020-04-09 23:53:19+00:00,RT @dynamicvol: $SPX is caught in the middle of the ultimate gladiator match between liquidity (Fed) and solvency (economy).,0.0
42,2020-04-09 23:53:17+00:00,"RT @Crypto____World: 🇿🇼ZIMBABWE🇿🇼

CRYPTO NEWS🌍

Government teams up with Apollo to launch national cryptocurrency🌍

#apollocurrency #crypt…",0.10000000149011612
43,2020-04-09 23:53:13+00:00,"RT @Crypto____World: 🇿🇼ZIMBABWE🇿🇼

CRYPTO NEWS🌍

Government teams up with Apollo to launch national cryptocurrency🌍

#apollocurrency #crypt…",0.10000000149011612
44,2020-04-09 23:53:04+00:00,"https://t.co/9VjKMnpm7n

#Cheniere Energy up 5.7% = $528.8 million gain. $LNG has made notable gains in 9 of the last 30 trading sessions.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #publicUtilities #oil #gas https://t.co/0NgSarOtlc",0.20000000298023224
45,2020-04-09 23:52:51+00:00,"$SPX thus far, monthly ichimoku cloud has acted as support. https://t.co/TXYCsiUAuc",0.10000000149011612
46,2020-04-09 23:52:27+00:00,"Peak profit for the last 6 expired option alerts for $V 4.15 % | 87.50 % | 204.75 % | 77.50 % | -0.46 % | 35.10 % |   

https://t.co/MilpmYSlAQ https://t.co/DHmy4i38XN",0.10000000149011612
47,2020-04-09 23:52:16+00:00,"$ZM Poor execution on this trade, But good profits. Watch it on episode 48 of my Live Day trading Show.

https://t.co/3ejGzfwp9a

#stocks
#StockMarket #StocksToTrade #Daytrader",0.20000000298023224
48,2020-04-09 23:50:51+00:00,RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment,-0.20000000298023224
49,2020-04-09 23:50:47+00:00,"RT @HedgeyeComm: I get that $FB and $GOOGL are ""great"" companies... but when 90% of your revenues is another company's variable cost and a…",-0.4000000059604645
50,2020-04-09 23:50:27+00:00,The QE fever seems to be beating the coronavirus fever. $SPX,-0.10000000149011612
51,2020-04-09 23:50:04+00:00,RT @JdMullins2: @WrittenCuriosi1 Yes! I just saw $AAPL revised their 2020 Q2 guidance….. people aren’t going to be buying phones when they…,0.0
52,2020-04-09 23:50:02+00:00,RT @Northst18363337: Gold miners flying today. Long term bull market in the early stages here #gold #silver #preciousmetals #GDX #GDXJ #HUI…,0.0
53,2020-04-09 23:49:11+00:00,"RT @CheddarFlow: Some highly unusual orders we caught today
$SPY $SLV 

#stocks #options #optionsflow https://t.co/HeWoYWtq9k",0.10000000149011612
54,2020-04-09 23:49:05+00:00,"RT @CheddarFlow: Some highly unusual orders we caught today
$SPY $SLV 

#stocks #options #optionsflow https://t.co/HeWoYWtq9k",0.10000000149011612
55,2020-04-09 23:49:01+00:00,"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",0.0
56,2020-04-09 23:48:58+00:00,"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",0.0
57,2020-04-09 23:48:58+00:00,"Buy $SPX

https://t.co/BokMt4s8RS",0.10000000149011612
58,2020-04-09 23:48:57+00:00,"https://t.co/9VjKMnpm7n

#Gannett up 25.3% = $24.6 million gain. $GCI has made notable gains in 11 of the last 41 trading sessions.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #basicIndustries #newspapers https://t.co/1TJehlBwx2",0.30000001192092896
59,2020-04-09 23:48:56+00:00,"Traders, did you secure the 💰 this week? $SPY $ASTC $ICD $CLMT $ACY $TLSA $NLS $TSLA $BABA $AAPL",0.0
60,2020-04-09 23:48:55+00:00,Join the academy like members in Bali visit https://t.co/pXcDPCBbJL and email richtvlive@gmail.com #richtvlive #daytrade #money #investment #stocks #stockstotrade #stockstowatch #trading #academy #gold #coronavirus #etf… https://t.co/w9G8DWaMJ2,0.0
62,2020-04-09 23:48:30+00:00,"RT @TJAnderson1: The #Russell2000 was +4.5% today, wildly outperforming the #DJIA and #SP500 and no one in the financial media will explain…",0.10000000149011612
64,2020-04-09 23:48:20+00:00,@QuisitiveInvest @inner_scorecard Its incredible how resilient quality has been. My chance to buy $MSFT cheap never came...,0.10000000149011612
65,2020-04-09 23:48:04+00:00,"RT @PeterLBrandt: $SPX 

Load released https://t.co/3X1fasBjBD",0.0
66,2020-04-09 23:47:57+00:00,"RT @syinvesting: #COVID19 Good @NatRevDrugDisc article on the COVID-19 vaccine landscape: https://t.co/z0cdGU4vQD

""The global COVID-19 vac…",0.0
67,2020-04-09 23:47:57+00:00,RT @Northst18363337: Gold miners flying today. Long term bull market in the early stages here #gold #silver #preciousmetals #GDX #GDXJ #HUI…,0.0
68,2020-04-09 23:47:46+00:00,"RT @3vatronic: Today's trade 9th April 2020 $JPM for Earnings. I was not expecting it to rip like that, earnings move looks almost priced i…",-0.30000001192092896
69,2020-04-09 23:47:38+00:00,Visa to launch debit card offering bitcoin rewards $V $GBTC  https://t.co/YJoYQfDRvA,0.10000000149011612
70,2020-04-09 23:47:26+00:00,"RT @CNBCnow: BREAKING: Disney+ surpasses 50M subscribers globally; $DIS shares pop more than 4% after hours 

https://t.co/SLfhgCMvbd https…",0.0
71,2020-04-09 23:46:59+00:00,"@TheRealBudBundy #YEP #lol ""Today's end of day stock market summary...

$SPX https://t.co/4VapIzvFtp "" $spx $spy $sso $upro $ptlc $ndx $qld $dow $ddm $vix $dax $cac $ftse https://t.co/LWFeDmLFIO",0.0
72,2020-04-09 23:46:13+00:00,@onIinesanjaya Nahhhh just found out nas100 pay like us30 buy go in the negative like Spx500 the spreads be lower lmao that’s my baby,-0.699999988079071
73,2020-04-09 23:46:11+00:00,"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",0.0
74,2020-04-09 23:45:42+00:00,"RT @leadlagreport: The Greatest Disconnect Between Stocks And The Economy In History. NEW POST.

Let's both state the obvious, and benefit…",0.20000000298023224
75,2020-04-09 23:45:13+00:00,"🕷️The S&amp;P 500 had its best week since 1974 as signs of a plateau in new COVID-19 cases restore investor confidence and bumped the index by 12%. Greed overtakes fear in the stock market, but don’t be lured into this short-lived rally.
$SPY $SPX https://t.co/tBds4FKAWS",0.10000000149011612
76,2020-04-09 23:45:04+00:00,RT @AdamMancini4: Critical few hours coming here in $SPX. We made it to the 2780 zone i've called for all week and have now overshot- this…,-0.10000000149011612
77,2020-04-09 23:45:02+00:00,"@andrewrsorkin @opinion_joe TARP made money because the assets they bought were cheap(mid teens loss adjusted yields on the bonds and equity valuations at 1000 on sp500). This time around, IG is at 3%, HY at 6%(pre loss adjusted), and sp500 at 2800! I hope the Treasury doesn't have losses but margin is thin",-0.20000000298023224
78,2020-04-09 23:44:44+00:00,RT @R2112YYZ: Bill Gates says US government cant wave a wand and all of a sudden the economy is anything like it was before the coronavirus…,-0.6000000238418579
79,2020-04-09 23:44:44+00:00,"RT @3vatronic: Today's trade 9th April 2020 $JPM for Earnings. I was not expecting it to rip like that, earnings move looks almost priced i…",-0.30000001192092896
80,2020-04-09 23:44:39+00:00,@ChrisNawojczyk I’m long $XOM but short $CVX just in case this market spazzes.,0.10000000149011612
81,2020-04-09 23:44:23+00:00,"RT @TheRealBudBundy: Today's end of day stock market summary...

$SPX https://t.co/GlJ4AXow3Z",-0.10000000149011612
82,2020-04-09 23:44:03+00:00,"RT @SenseiHov: $ES

Updated micro on $ES_F

#es_f getting the divergences I was talking about in my last chart

Tons of confluence building…",0.0
83,2020-04-09 23:43:52+00:00,RT @ChrisNawojczyk: After a long day at the capital markets it's sure nice to sit at Financial Twitter with a cup of organic hot tea. #Oil…,0.30000001192092896
84,2020-04-09 23:43:29+00:00,"RT @EnergyCredit1: @MagFul @cate_long Ok and the US company with business and customers in Asia? $AAPL not gonna leave China, US company af…",-0.30000001192092896
85,2020-04-09 23:43:18+00:00,RT @R2112YYZ: Bill Gates says US government cant wave a wand and all of a sudden the economy is anything like it was before the coronavirus…,-0.6000000238418579
86,2020-04-09 23:43:08+00:00,"RT @chiumeister: SEC reports show $AAPL CFO Luca Maestri sold 41,062 shares of @Apple at a average cost of 264.44 on April 7th

This brings…",0.10000000149011612
87,2020-04-09 23:43:02+00:00,"RT @WhatTheBit: $AAPL CFO Luca Maestri DUMPS $10.8 MILLION WORTH OF SHARES

https://t.co/KAOZZ5sT0o",0.20000000298023224
88,2020-04-09 23:42:58+00:00,RT @desert_of_life: @TommyThornton @KentsBrokerage 2900 more reasonable.. Weekly many looks bullish. $aapl looks good at the moment.,0.0
89,2020-04-09 23:42:48+00:00,"RT @MightySoldiers: #OrderFilled
+0.29% entire account
$BIOL
+5.13%
$BIOC
+1.19%
OPTIONS
+11.69% on account
$CCL
+220%
$ZM
+50%
+33%
$I
+11…",0.0
90,2020-04-09 23:42:47+00:00,"RT @TradinTheTrends: Ripping us into 50% retrace 

During a recession 

Making investors believe the FED won’t let this drop creating some…",-0.30000001192092896
91,2020-04-09 23:42:45+00:00,"RT @MightySoldiers: I hope everyone has a great weekend! This week has been great for options, and not so bad for a couple quick trades tod…",0.8999999761581421
92,2020-04-09 23:42:37+00:00,RT @IchimokuD: April 9-10 Ichimoku Review $SPX $AAPL  $WHR $CAT McClellan doing what it did in Jan 2019 https://t.co/quCsUdaltM,0.0
93,2020-04-09 23:42:27+00:00,"RT @WhatTheBit: $AAPL CFO Luca Maestri DUMPS $10.8 MILLION WORTH OF SHARES

https://t.co/KAOZZ5sT0o",0.20000000298023224
94,2020-04-09 23:42:16+00:00,RT @AlienOvichO: $AAPL As long as $256 low is holding then the stock can still see further upside toward $284 before another pullback takes…,0.0
95,2020-04-09 23:42:11+00:00,"RT @HighDividends: 'Once In A Decade' Opportunity To Buy 3 Durable REITs For Income

https://t.co/pFBkq6E3ha

#investing #investors #invest…",0.0
96,2020-04-09 23:42:09+00:00,"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW",-0.30000001192092896
97,2020-04-09 23:42:06+00:00,RT @AlienOvichO: Watch this video explaining the current structure taking place in $AAPL   https://t.co/aKp1Oy4qlX #elliottwave #trading #S…,0.0
98,2020-04-09 23:42:03+00:00,RT @BearHillTrading: Thank you @BearBullTraders for the end of the week chat room party. Little things like this mean a lot in times like t…,0.5
99,2020-04-09 23:41:56+00:00,RT @AlienOvichO: $AAPL Reached extreme area at $215 - $188 from where a reaction higher took place   #elliottwave #trading https://t.co/9du…,-0.10000000149011612
100,2020-04-09 23:41:38+00:00,RT @SoslandSeminar: US #equity markets built on weekly gains with significant advances Wednesday on signs of stabilization in the spread of…,0.30000001192092896
